time,committee,daon,decentruth,seenfeed,deepthought
546,1770.0,0.0,0.0,0.0,0
551,3550.0,0.0,0.0,0.0,0
556,3550.0,0.0,0.0,0.0,0
561,3550.0,0.0,0.0,0.0,0
566,3550.0,0.0,0.0,0.0,1
571,3550.0,0.0,0.0,0.0,2
576,3550.0,0.0,0.0,0.0,3
581,3550.0,0.0,0.0,0.0,5
586,3550.0,0.0,0.0,840.0,5
591,3550.0,0.0,0.0,840.0,6
596,3550.0,0.0,0.0,840.0,6
601,3550.0,1963.0,0.0,840.0,6
606,3550.0,1963.0,0.0,840.0,6
611,3550.0,1963.0,0.0,840.0,6
616,3550.0,1963.0,0.0,840.0,6
621,3550.0,1963.0,0.0,840.0,6
626,3550.0,1963.0,0.0,840.0,6
631,3550.0,1963.0,0.0,840.0,6
636,5620.0,1963.0,0.0,840.0,6
641,5620.0,1963.0,0.0,840.0,6
646,7740.0,1963.0,640.0,840.0,6
651,7740.0,1963.0,640.0,840.0,9
656,7740.0,1963.0,640.0,840.0,9
661,7740.0,1963.0,640.0,840.0,9
666,7740.0,1963.0,640.0,840.0,9
671,7740.0,1963.0,640.0,840.0,9
676,7740.0,1963.0,640.0,840.0,10
681,7740.0,1963.0,640.0,840.0,10
686,7740.0,1963.0,640.0,840.0,10
691,7740.0,1963.0,640.0,840.0,10
696,7740.0,1963.0,640.0,840.0,10
701,7740.0,1963.0,640.0,840.0,10
706,7740.0,1963.0,640.0,840.0,10
711,7740.0,1963.0,640.0,840.0,10
716,7740.0,1963.0,640.0,840.0,10
721,7740.0,1963.0,640.0,840.0,10
726,7740.0,1963.0,640.0,840.0,10
731,7740.0,1963.0,640.0,840.0,10
736,7740.0,1963.0,640.0,840.0,10
741,7740.0,1963.0,640.0,840.0,10
746,7740.0,1963.0,640.0,840.0,10
751,7740.0,1963.0,640.0,840.0,10
756,7740.0,1963.0,640.0,840.0,10
761,7740.0,1963.0,640.0,840.0,10
766,7740.0,1963.0,640.0,840.0,10
771,7740.0,1963.0,640.0,840.0,10
776,7740.0,1963.0,640.0,840.0,10
781,7740.0,1963.0,640.0,840.0,10
786,7740.0,1963.0,640.0,840.0,10
791,7740.0,1963.0,640.0,840.0,10
796,7740.0,1963.0,640.0,840.0,10
801,7740.0,1963.0,640.0,840.0,10
806,7740.0,1963.0,640.0,840.0,10
811,7740.0,1963.0,640.0,840.0,10
816,7740.0,1963.0,640.0,840.0,10
821,7740.0,1963.0,640.0,840.0,10
826,7740.0,1963.0,640.0,840.0,10
831,7740.0,1963.0,640.0,840.0,10
836,7740.0,1963.0,640.0,840.0,10
841,7740.0,1963.0,640.0,840.0,10
846,7740.0,1963.0,640.0,840.0,10
851,7740.0,1963.0,640.0,840.0,10
856,7740.0,1963.0,640.0,840.0,10
861,7740.0,1963.0,640.0,840.0,10
866,7740.0,1963.0,640.0,840.0,10
871,7740.0,1963.0,640.0,840.0,10
876,7740.0,1963.0,640.0,840.0,10
881,7740.0,1963.0,640.0,840.0,10
886,7740.0,1963.0,640.0,840.0,10
891,7740.0,1963.0,640.0,840.0,10
896,7740.0,1963.0,640.0,840.0,10
901,7740.0,1963.0,640.0,840.0,10
906,7740.0,1963.0,640.0,840.0,10
911,7740.0,1963.0,640.0,840.0,10
916,7740.0,1963.0,640.0,840.0,10
921,7740.0,1963.0,640.0,840.0,10
926,7740.0,1963.0,640.0,840.0,10
931,7740.0,1963.0,640.0,840.0,10
936,7740.0,1963.0,640.0,840.0,10
941,7740.0,1963.0,640.0,840.0,10
946,7740.0,1963.0,640.0,840.0,10
951,7740.0,1963.0,640.0,840.0,10
956,7740.0,1963.0,640.0,840.0,10
961,7740.0,1963.0,640.0,840.0,10
966,7740.0,1963.0,640.0,840.0,10
971,7740.0,1963.0,640.0,840.0,10
976,7740.0,1963.0,640.0,840.0,10
981,7740.0,1963.0,640.0,840.0,10
986,7740.0,1963.0,640.0,840.0,10
991,7740.0,1963.0,640.0,840.0,10
996,7740.0,1963.0,640.0,840.0,10
1001,7740.0,1963.0,640.0,840.0,10
1006,7740.0,1963.0,640.0,840.0,10
1011,7740.0,1963.0,640.0,840.0,10
1016,7740.0,1963.0,640.0,840.0,10
1021,7740.0,1963.0,640.0,840.0,10
1026,7740.0,1963.0,640.0,840.0,10
1031,7740.0,1963.0,640.0,840.0,10
1036,7740.0,1963.0,640.0,840.0,10
1041,7740.0,1963.0,640.0,840.0,10
1046,7740.0,1963.0,640.0,840.0,10
1051,7740.0,1963.0,640.0,840.0,10
1056,7740.0,1963.0,640.0,840.0,10
1061,7740.0,1963.0,640.0,840.0,10
1066,7740.0,1963.0,640.0,840.0,10
1071,7740.0,1963.0,640.0,840.0,10
1076,7740.0,1963.0,640.0,840.0,10
1081,7740.0,1963.0,640.0,840.0,10
1086,7740.0,1963.0,640.0,840.0,10
1091,7740.0,1963.0,640.0,840.0,10
1096,7740.0,1963.0,640.0,840.0,10
1101,7740.0,1963.0,640.0,840.0,10
1106,7740.0,1963.0,640.0,840.0,10
1111,9580.0,1963.0,640.0,840.0,10
1116,9580.0,1963.0,640.0,840.0,10
1121,9580.0,1963.0,640.0,840.0,10
1126,9580.0,1963.0,640.0,840.0,10
1131,9580.0,1963.0,640.0,1620.0,10
1136,9580.0,1963.0,640.0,1620.0,10
1141,9580.0,1963.0,640.0,1620.0,10
1146,9580.0,1963.0,640.0,1620.0,10
1151,9580.0,1963.0,640.0,1620.0,10
1156,9580.0,1963.0,640.0,1620.0,10
1161,9580.0,1963.0,640.0,1620.0,10
1166,9580.0,3820.0,640.0,1620.0,10
1171,9580.0,3820.0,640.0,1620.0,10
1176,9580.0,3820.0,640.0,1620.0,10
1181,11670.0,3820.0,640.0,1620.0,10
1186,11670.0,3820.0,640.0,1620.0,11
1191,11670.0,3820.0,640.0,1620.0,11
1196,13460.0,3820.0,640.0,1620.0,11
1201,13460.0,3820.0,640.0,1620.0,13
1206,13460.0,3820.0,640.0,1620.0,13
1211,13460.0,3820.0,640.0,1620.0,13
1216,13460.0,3820.0,640.0,1620.0,13
1221,13460.0,3820.0,640.0,1620.0,13
1226,13460.0,3820.0,1220.0,1620.0,13
1231,13460.0,3820.0,1220.0,1620.0,13
1236,13460.0,3820.0,1220.0,1620.0,13
1241,13460.0,3820.0,1220.0,1620.0,14
1246,13460.0,3820.0,1220.0,1620.0,14
1251,13460.0,3820.0,1220.0,1620.0,15
1256,13460.0,3820.0,1220.0,1620.0,15
1261,13460.0,3820.0,1220.0,1620.0,15
1266,13460.0,3820.0,1220.0,1620.0,15
1271,13460.0,3820.0,1220.0,1620.0,15
1276,13460.0,3820.0,1220.0,1620.0,15
1281,13460.0,3820.0,1220.0,1620.0,15
1286,15601.0,3820.0,1220.0,1620.0,15
1291,15601.0,3820.0,1220.0,1620.0,15
1296,15601.0,3820.0,1220.0,1620.0,15
1301,15601.0,3820.0,1220.0,1620.0,15
1306,15601.0,3820.0,1220.0,1620.0,16
1311,15601.0,3820.0,1220.0,1620.0,16
1316,15601.0,3820.0,1220.0,1620.0,17
1321,15601.0,3820.0,1220.0,1620.0,18
1326,15601.0,3820.0,1220.0,1620.0,18
1331,15601.0,3820.0,1220.0,1620.0,18
1336,15601.0,3820.0,1220.0,1620.0,18
1341,15601.0,3820.0,1220.0,1620.0,18
1346,15601.0,3820.0,1220.0,1620.0,18
1351,15601.0,3820.0,1220.0,1620.0,18
1356,15601.0,3820.0,1220.0,1620.0,20
1361,15601.0,3820.0,1220.0,1620.0,20
1366,15601.0,3820.0,1220.0,1620.0,20
1371,15601.0,3820.0,1220.0,1620.0,20
1376,15601.0,3820.0,1220.0,1620.0,20
1381,15601.0,3820.0,1220.0,1620.0,20
1386,15601.0,3820.0,1220.0,1620.0,20
1391,15601.0,3820.0,1220.0,1620.0,20
1396,15601.0,3820.0,1220.0,1620.0,20
1401,15601.0,3820.0,1220.0,1620.0,20
1406,15601.0,3820.0,1220.0,1620.0,20
1411,15601.0,3820.0,1220.0,1620.0,20
1416,15601.0,3820.0,1220.0,1620.0,20
1421,15601.0,3820.0,1220.0,1620.0,20
1426,15601.0,3820.0,1220.0,1620.0,20
1431,15601.0,3820.0,1220.0,1620.0,20
1436,15601.0,3820.0,1220.0,1620.0,20
1441,15601.0,3820.0,1220.0,1620.0,20
1446,15601.0,3820.0,1220.0,1620.0,20
1451,15601.0,3820.0,1220.0,1620.0,20
1456,15601.0,3820.0,1220.0,1620.0,20
1461,15601.0,3820.0,1220.0,1620.0,20
1466,15601.0,3820.0,1220.0,1620.0,20
1471,15601.0,3820.0,1220.0,1620.0,20
1476,15601.0,3820.0,1220.0,1620.0,20
1481,15601.0,3820.0,1220.0,1620.0,20
1486,15601.0,3820.0,1220.0,1620.0,20
1491,15601.0,3820.0,1220.0,1620.0,20
1496,15601.0,3820.0,1220.0,1620.0,20
1501,15601.0,3820.0,1220.0,1620.0,20
1506,15601.0,3820.0,1220.0,1620.0,20
1511,15601.0,3820.0,1220.0,1620.0,20
1516,15601.0,3820.0,1220.0,1620.0,20
1521,15601.0,3820.0,1220.0,1620.0,20
1526,15601.0,3820.0,1220.0,1620.0,20
1531,15601.0,3820.0,1220.0,1620.0,20
1536,15601.0,3820.0,1220.0,1620.0,20
1541,15601.0,3820.0,1220.0,1620.0,20
1546,15601.0,3820.0,1220.0,1620.0,20
1551,15601.0,3820.0,1220.0,1620.0,20
1556,15601.0,3820.0,1220.0,1620.0,20
1561,15601.0,3820.0,1220.0,1620.0,20
1566,15601.0,3820.0,1220.0,1620.0,20
1571,15601.0,3820.0,1220.0,1620.0,20
1576,15601.0,3820.0,1220.0,1620.0,20
1581,15601.0,3820.0,1220.0,1620.0,20
1586,15601.0,3820.0,1220.0,1620.0,20
1591,15601.0,3820.0,1220.0,1620.0,20
1596,15601.0,3820.0,1220.0,1620.0,20
1601,15601.0,3820.0,1220.0,1620.0,20
1606,15601.0,3820.0,1220.0,1620.0,20
1611,15601.0,3820.0,1220.0,1620.0,20
1616,15601.0,3820.0,1220.0,1620.0,20
1621,15601.0,3820.0,1220.0,1620.0,20
1626,15601.0,3820.0,1220.0,1620.0,20
1631,15601.0,3820.0,1220.0,1620.0,20
1636,15601.0,3820.0,1220.0,1620.0,20
1641,15601.0,3820.0,1220.0,1620.0,20
1646,15601.0,3820.0,1220.0,1620.0,20
1651,15601.0,3820.0,1220.0,1620.0,20
1656,15601.0,3820.0,1220.0,1620.0,20
1661,15601.0,3820.0,1220.0,1620.0,20
1666,15601.0,3820.0,1220.0,1620.0,20
1671,16981.0,3820.0,1220.0,1620.0,20
1676,16981.0,3820.0,1220.0,1620.0,20
1681,16981.0,3820.0,1220.0,1620.0,20
1686,16981.0,3820.0,1220.0,1620.0,20
1691,16981.0,3820.0,1220.0,1620.0,20
1696,16981.0,3820.0,1220.0,1620.0,20
1701,16981.0,3820.0,1220.0,1620.0,20
1706,16981.0,3820.0,1220.0,1620.0,20
1711,16981.0,3820.0,1220.0,1620.0,20
1716,16981.0,3820.0,1220.0,1620.0,20
1721,16981.0,3820.0,1220.0,1620.0,20
1726,16981.0,5661.0,1220.0,1620.0,20
1731,16981.0,5661.0,1220.0,1620.0,20
1736,16981.0,5661.0,1220.0,1620.0,20
1741,16981.0,5661.0,1220.0,1620.0,20
1746,16981.0,5661.0,1220.0,1620.0,20
1751,16981.0,5661.0,1220.0,1620.0,20
1756,16981.0,5661.0,1220.0,2520.0,20
1761,18071.0,5661.0,1220.0,2520.0,20
1766,18071.0,5661.0,1220.0,2520.0,20
1771,18071.0,5661.0,1220.0,2520.0,20
1776,19211.0,5661.0,1220.0,2520.0,20
1781,19211.0,5661.0,1220.0,2520.0,20
1786,19211.0,5661.0,1220.0,2520.0,20
1791,19211.0,5661.0,1220.0,2520.0,20
1796,19211.0,5661.0,1797.0,2520.0,20
1801,19211.0,5661.0,1798.0,2520.0,20
1806,19211.0,5661.0,1798.0,2520.0,20
1811,19211.0,5661.0,1798.0,2520.0,20
1816,19211.0,5661.0,1798.0,2520.0,20
1821,19211.0,5661.0,1798.0,2520.0,20
1826,19211.0,5661.0,1798.0,2520.0,20
1831,19211.0,5661.0,1798.0,2520.0,20
1836,19211.0,5661.0,1798.0,2520.0,20
1841,19211.0,5661.0,1798.0,2520.0,20
1846,19211.0,5661.0,1798.0,2520.0,20
1851,19211.0,5661.0,1798.0,2520.0,20
1856,19211.0,5661.0,1798.0,2520.0,20
1861,19211.0,5661.0,1798.0,2520.0,20
1866,19211.0,5661.0,1798.0,2520.0,20
1871,19211.0,5661.0,1798.0,2520.0,21
1876,20000.0,5661.0,1798.0,2520.0,21
1881,20000.0,5661.0,1798.0,2520.0,23
1886,20000.0,5661.0,1798.0,2520.0,23
1891,20000.0,5661.0,1798.0,2520.0,23
1896,20000.0,5661.0,1798.0,2520.0,23
1901,20000.0,5661.0,1798.0,2520.0,23
1906,20000.0,5661.0,1798.0,2520.0,23
1911,20000.0,5661.0,1798.0,2520.0,23
1916,20000.0,5661.0,1798.0,2520.0,23
1921,20000.0,5661.0,1798.0,2520.0,23
1926,20000.0,5661.0,1798.0,2520.0,23
1931,20000.0,5661.0,1798.0,2520.0,24
1936,20000.0,5661.0,1798.0,2520.0,24
1941,20000.0,5661.0,1798.0,2520.0,25
1946,20000.0,5661.0,1798.0,2520.0,25
1951,20000.0,5661.0,1798.0,2520.0,25
1956,20000.0,5661.0,1798.0,2520.0,26
1961,20000.0,5661.0,1798.0,2520.0,26
1966,20000.0,5661.0,1798.0,2520.0,26
1971,20000.0,5661.0,1798.0,2520.0,26
1976,20000.0,5661.0,1798.0,2520.0,26
1981,20000.0,5661.0,1798.0,2520.0,27
1986,20000.0,5661.0,1798.0,2520.0,27
1991,20000.0,5661.0,1798.0,2520.0,27
1996,20000.0,5661.0,1798.0,2520.0,27
2001,20000.0,5661.0,1798.0,2520.0,27
2006,20000.0,5661.0,1798.0,2520.0,28
2011,20000.0,5661.0,1798.0,2520.0,28
2016,20000.0,5661.0,1798.0,2520.0,28
2021,20000.0,5661.0,1798.0,2520.0,29
2026,20000.0,5661.0,1798.0,2520.0,30
2031,20000.0,5661.0,1798.0,2520.0,30
2036,20000.0,5661.0,1798.0,2520.0,30
2041,20000.0,5661.0,1798.0,2520.0,30
2046,20000.0,5661.0,1798.0,2520.0,30
2051,20000.0,5661.0,1798.0,2520.0,30
2056,20000.0,5661.0,1798.0,2520.0,30
2061,20000.0,5661.0,1798.0,2520.0,30
2066,20000.0,5661.0,1798.0,2520.0,30
2071,20000.0,5661.0,1798.0,2520.0,30
2076,20000.0,5661.0,1798.0,2520.0,30
2081,20000.0,5661.0,1798.0,2520.0,30
2086,20000.0,5661.0,1798.0,2520.0,30
2091,20000.0,5661.0,1798.0,2520.0,30
2096,20000.0,5661.0,1798.0,2520.0,30
2101,20000.0,5661.0,1798.0,2520.0,30
2106,20000.0,5661.0,1798.0,2520.0,30
2111,20000.0,5661.0,1798.0,2520.0,30
2116,20000.0,5661.0,1798.0,2520.0,30
2121,20000.0,5661.0,1798.0,2520.0,30
2126,20000.0,5661.0,1798.0,2520.0,30
2131,20000.0,5661.0,1798.0,2520.0,30
2136,20000.0,5661.0,1798.0,2520.0,30
2141,20000.0,5661.0,1798.0,2520.0,30
2146,20000.0,5661.0,1798.0,2520.0,30
2151,20000.0,5661.0,1798.0,2520.0,30
2156,20000.0,5661.0,1798.0,2520.0,30
2161,20000.0,5661.0,1798.0,2520.0,30
2166,20000.0,5661.0,1798.0,2520.0,30
2171,20000.0,5661.0,1798.0,2520.0,30
2176,20000.0,5661.0,1798.0,2520.0,30
2181,20000.0,5661.0,1798.0,2520.0,30
2186,20000.0,5661.0,1798.0,2520.0,30
2191,20000.0,5661.0,1798.0,2520.0,30
2196,20000.0,5661.0,1798.0,2520.0,30
2201,20000.0,5661.0,1798.0,2520.0,30
2206,20000.0,5661.0,1798.0,2520.0,30
2211,20000.0,5661.0,1798.0,2520.0,30
2216,20000.0,5661.0,1798.0,2520.0,30
2221,20000.0,5661.0,1798.0,2520.0,30
2226,20000.0,5661.0,1798.0,2520.0,30
2231,20000.0,5661.0,1798.0,2520.0,30
2236,20000.0,5661.0,1798.0,2520.0,30
2241,20000.0,5661.0,1798.0,2520.0,30
2246,20000.0,5661.0,1798.0,2520.0,30
2251,20000.0,5661.0,1798.0,2520.0,30
2256,20000.0,5661.0,1798.0,2520.0,30
2261,20000.0,5661.0,1798.0,2520.0,30
2266,20000.0,5661.0,1798.0,2520.0,30
2271,20000.0,5661.0,1798.0,2520.0,30
2276,20000.0,5661.0,1798.0,2520.0,30
2281,20000.0,5661.0,1798.0,2520.0,30
2286,20000.0,5661.0,1798.0,2520.0,30
2291,20000.0,5661.0,1798.0,2520.0,30
2296,20000.0,7560.0,1798.0,2520.0,30
2301,20000.0,7560.0,1798.0,3310.0,30
2306,20000.0,7560.0,1798.0,3310.0,30
2311,20000.0,7560.0,1798.0,3310.0,30
2316,20000.0,7560.0,1798.0,3310.0,30
2321,20000.0,7560.0,1798.0,3310.0,30
2326,20000.0,7560.0,1798.0,3310.0,30
2331,20000.0,7560.0,1798.0,3310.0,30
2336,20000.0,7560.0,1798.0,3310.0,30
2341,20000.0,7560.0,2340.0,3310.0,30
2346,20000.0,7560.0,2340.0,3310.0,30
2351,20000.0,7560.0,2340.0,3310.0,30
2356,20000.0,7560.0,2340.0,3310.0,30
2361,20000.0,7560.0,2340.0,3310.0,30
2366,20000.0,7560.0,2340.0,3310.0,30
2371,20000.0,7560.0,2340.0,3310.0,30
2376,20000.0,7560.0,2340.0,3310.0,30
2381,20000.0,7560.0,2340.0,3310.0,30
2386,20000.0,7560.0,2340.0,3310.0,30
2391,20000.0,7560.0,2340.0,3310.0,30
2396,20000.0,7560.0,2340.0,3310.0,30
2401,20000.0,7560.0,2340.0,3310.0,30
2406,20000.0,7560.0,2340.0,3310.0,30
2411,20000.0,7560.0,2340.0,3310.0,30
2416,20000.0,7560.0,2340.0,3310.0,30
2421,20000.0,7560.0,2340.0,3310.0,30
2426,20000.0,7560.0,2340.0,3310.0,30
2431,20000.0,7560.0,2340.0,3310.0,30
2436,20000.0,7560.0,2340.0,3310.0,30
2441,20000.0,7560.0,2340.0,3310.0,30
2446,20000.0,7560.0,2340.0,3310.0,30
2451,20000.0,7560.0,2340.0,3310.0,30
2456,20000.0,7560.0,2340.0,3310.0,30
2461,20000.0,7560.0,2340.0,3310.0,30
2466,20000.0,7560.0,2340.0,3310.0,30
2471,20000.0,7560.0,2340.0,3310.0,30
2476,20000.0,7560.0,2340.0,3310.0,30
2481,20000.0,7560.0,2340.0,3310.0,30
2486,20000.0,7560.0,2340.0,3310.0,30
2491,20000.0,7560.0,2340.0,3310.0,30
2496,20000.0,7560.0,2340.0,3310.0,30
2501,20000.0,7560.0,2340.0,3310.0,30
2506,20000.0,7560.0,2340.0,3310.0,30
2511,20000.0,7560.0,2340.0,3310.0,30
2516,20000.0,7560.0,2340.0,3310.0,30
2521,20000.0,7560.0,2340.0,3310.0,30
2526,20000.0,7560.0,2340.0,3310.0,30
2531,20000.0,7560.0,2340.0,3310.0,31
2536,20000.0,7560.0,2340.0,3310.0,31
2541,20000.0,7560.0,2340.0,3310.0,31
2546,20000.0,7560.0,2340.0,3310.0,31
2551,20000.0,7560.0,2340.0,3310.0,31
2556,20000.0,7560.0,2340.0,3310.0,31
2561,20000.0,7560.0,2340.0,3310.0,31
2566,20000.0,7560.0,2340.0,3310.0,31
2571,20000.0,7560.0,2340.0,3310.0,31
2576,20000.0,7560.0,2340.0,3310.0,31
2581,20000.0,7560.0,2340.0,3310.0,32
2586,20000.0,7560.0,2340.0,3310.0,34
2591,20000.0,7560.0,2340.0,3310.0,34
2596,20000.0,7560.0,2340.0,3310.0,34
2601,20000.0,7560.0,2340.0,3310.0,34
2606,20000.0,7560.0,2340.0,3310.0,34
2611,20000.0,7560.0,2340.0,3310.0,35
2616,20000.0,7560.0,2340.0,3310.0,35
2621,20000.0,7560.0,2340.0,3310.0,35
2626,20000.0,7560.0,2340.0,3310.0,35
2631,20000.0,7560.0,2340.0,3310.0,35
2636,20000.0,7560.0,2340.0,3310.0,35
2641,20000.0,7560.0,2340.0,3310.0,35
2646,20000.0,7560.0,2340.0,3310.0,35
2651,20000.0,7560.0,2340.0,3310.0,36
2656,20000.0,7560.0,2340.0,3310.0,38
2661,20000.0,7560.0,2340.0,3310.0,38
2666,20000.0,7560.0,2340.0,3310.0,38
2671,20000.0,7560.0,2340.0,3310.0,38
2676,20000.0,7560.0,2340.0,3310.0,38
2681,20000.0,7560.0,2340.0,3310.0,38
2686,20000.0,7560.0,2340.0,3310.0,38
2691,20000.0,7560.0,2340.0,3310.0,38
2696,20000.0,7560.0,2340.0,3310.0,38
2701,20000.0,7560.0,2340.0,3310.0,39
2706,20000.0,7560.0,2340.0,3310.0,40
2711,20000.0,7560.0,2340.0,3310.0,40
2716,20000.0,7560.0,2340.0,3310.0,40
2721,20000.0,7560.0,2340.0,3310.0,40
2726,20000.0,7560.0,2340.0,3310.0,40
2731,20000.0,7560.0,2340.0,3310.0,40
2736,20000.0,7560.0,2340.0,3310.0,40
2741,20000.0,7560.0,2340.0,3310.0,40
2746,20000.0,7560.0,2340.0,3310.0,40
2751,20000.0,7560.0,2340.0,3310.0,40
2756,20000.0,7560.0,2340.0,3310.0,40
2761,20000.0,7560.0,2340.0,3310.0,40
2766,20000.0,7560.0,2340.0,3310.0,40
2771,20000.0,7560.0,2340.0,3310.0,40
2776,20000.0,7560.0,2340.0,3310.0,40
2781,20000.0,7560.0,2340.0,3310.0,40
2786,20000.0,7560.0,2340.0,3310.0,40
2791,20000.0,7560.0,2340.0,3310.0,40
2796,20000.0,7560.0,2340.0,3310.0,40
2801,20000.0,7560.0,2340.0,3310.0,40
2806,20000.0,7560.0,2340.0,3310.0,40
2811,20000.0,7560.0,2340.0,3310.0,40
2816,20000.0,7560.0,2340.0,3310.0,40
2821,20000.0,7560.0,2340.0,3310.0,40
2826,20000.0,7560.0,2340.0,3310.0,40
2831,20000.0,7560.0,2340.0,3310.0,40
2836,20000.0,7560.0,2340.0,3310.0,40
2841,20000.0,7560.0,2340.0,3310.0,40
2846,20000.0,7560.0,2340.0,3310.0,40
2851,20000.0,7560.0,2340.0,3310.0,40
2856,20000.0,7560.0,2340.0,3310.0,40
2861,20000.0,7560.0,2340.0,3310.0,40
2866,20000.0,7560.0,2340.0,3310.0,40
2871,20000.0,7560.0,2340.0,3310.0,40
2876,20000.0,7560.0,2340.0,3310.0,40
2881,20000.0,7560.0,2340.0,3310.0,40
2886,20000.0,7560.0,2340.0,4150.0,40
2891,20000.0,7560.0,2340.0,4150.0,40
2896,20000.0,7560.0,2340.0,4150.0,40
2901,20000.0,7560.0,2340.0,4150.0,40
2906,20000.0,7560.0,2340.0,4150.0,40
2911,20000.0,7560.0,2340.0,4150.0,40
2916,20000.0,7560.0,2340.0,4150.0,40
2921,20000.0,7560.0,2340.0,4150.0,40
2926,20000.0,7560.0,2340.0,4150.0,40
2931,20000.0,7560.0,2940.0,4150.0,40
2936,20000.0,7560.0,2940.0,4150.0,40
2941,20000.0,7560.0,2940.0,4150.0,40
2946,20000.0,7780.0,2940.0,4150.0,40
2951,20000.0,9703.0,2940.0,4150.0,40
2956,20000.0,9703.0,2940.0,4150.0,40
2961,20000.0,9703.0,2940.0,4150.0,40
2966,20000.0,9703.0,2940.0,4150.0,40
